"","own","supply_dummy","city_supply","ideology","income","whitenh","age","male","name","zri_city","zri","ban_dummy","neighborhood_ban"
"1217",1,NA,4,5,67500,0,69,1,"Jacksonville, Florida",1154,1305,NA,4
"1218",0,NA,4,6,37500,0,39,0,"Jacksonville, Florida",1154,1305,NA,4
"1219",0,0,1,4,13750,0,39,0,"Jacksonville, Florida",1154,1179,NA,4
"1220",0,0,1,7,11250,0,69,1,"Jacksonville, Florida",1154,1179,1,7
"1221",0,0,1,7,112500,1,29,0,"Jacksonville, Florida",1154,1179,1,7
"1222",1,0,3,4,55000,1,79,1,"Jacksonville, Florida",1154,1179,1,5
"1223",1,1,7,3,2e+05,1,29,1,"Orlando, Florida",1278,2327,0,1
"1224",1,0,1,4,2e+05,0,49,0,"Hollywood, Florida",1756,2106,0,1
"1225",1,0,3,3,2e+05,1,49,1,"Pembroke Pines, Florida",1933,2513,0,3
"1226",1,0,3,4,80000,1,69,0,"Homestead, Florida",1519,1401,1,5
"1227",1,0,1,6,55000,0,49,0,"Miami Gardens, Florida",1736,1734,0,1
"1228",0,0,3,6,45000,0,29,1,"Miami Gardens, Florida",1736,1734,0,3
"1229",0,NA,4,4,45000,1,49,1,"Pompano Beach, Florida",1594,1655,0,2
"1230",1,NA,4,5,32500,0,29,0,"Coral Springs, Florida",2047,1549,NA,4
"1231",0,NA,4,4,55000,0,29,1,"Coral Springs, Florida",2047,1549,NA,4
"1232",1,1,5,3,67500,1,49,1,"Coral Springs, Florida",2047,1549,1,6
"1233",1,0,3,6,137500,1,59,0,"Pompano Beach, Florida",1594,1410,0,3
"1234",1,NA,4,4,80000,1,29,1,"Pompano Beach, Florida",1594,1410,NA,4
"1235",1,NA,4,4,112500,0,49,0,"Coral Springs, Florida",2047,2317,NA,4
"1236",1,NA,4,1,112500,0,59,0,"Coral Springs, Florida",2047,2317,1,5
"1237",1,0,2,4,112500,1,49,0,"Coral Springs, Florida",2047,2317,1,6
"1238",1,NA,4,6,112500,0,39,1,"Miami, Florida",2170,1876,1,6
"1239",0,NA,4,5,11250,0,69,0,"Miami, Florida",2170,1876,NA,4
"1240",0,NA,4,2,80000,0,39,1,"Miami, Florida",2170,1745,0,2
"1241",0,NA,4,3,67500,0,49,1,"Miami, Florida",2170,2539,NA,4
"1242",0,NA,4,6,11250,0,49,1,"Miami, Florida",2170,1973,NA,4
"1243",1,NA,4,4,55000,0,29,0,"Miami, Florida",2170,1746,NA,4
"1244",0,1,6,4,37500,0,39,1,"Miami, Florida",2170,1746,NA,4
"1245",0,NA,4,4,37500,0,39,1,"Fort Lauderdale, Florida",1868,2394,NA,4
"1246",1,0,2,4,92500,1,49,1,"Fort Lauderdale, Florida",1868,2394,0,2
"1247",1,0,3,3,22500,1,59,1,"Fort Lauderdale, Florida",1868,1840,NA,4
"1248",1,0,2,3,112500,0,59,1,"Weston, Florida",2531,2952,0,3
"1249",0,1,6,6,13750,0,59,0,"Deerfield Beach, Florida",1456,1736,0,2
"1250",0,1,7,1,32500,0,49,0,"Deerfield Beach, Florida",1456,1736,0,2
"1251",0,NA,4,4,37500,0,29,1,"Deerfield Beach, Florida",1456,1736,NA,4
"1252",1,0,2,4,92500,0,59,1,"Deerfield Beach, Florida",1456,1343,NA,4
"1253",1,1,6,1,17500,1,59,0,"Deerfield Beach, Florida",1456,1343,0,1
"1254",1,0,3,1,80000,1,79,1,"Boca Raton, Florida",2260,2507,1,6
"1255",1,NA,4,3,3500,1,59,1,"Tampa, Florida",1312,1252,0,3
"1256",1,1,6,4,37500,1,59,0,"Tampa, Florida",1312,1252,0,2
"1257",1,1,7,4,NA,0,49,1,"Tampa, Florida",1312,1080,NA,NA
"1258",1,0,3,6,67500,1,79,1,"Tampa, Florida",1312,2073,0,3
"1259",1,0,2,5,17500,1,69,1,"Tampa, Florida",1312,2073,1,7
"1260",0,0,3,3,6250,1,59,1,"Tampa, Florida",1312,1399,0,1
"1261",0,0,1,NA,3500,0,29,0,"Tampa, Florida",1312,1399,NA,4
"1262",0,0,3,4,80000,1,29,1,"Tampa, Florida",1312,1399,0,1
"1263",0,0,3,6,137500,1,49,1,"Tampa, Florida",1312,1335,0,3
"1264",0,NA,4,7,37500,1,29,1,"Tampa, Florida",1312,1335,NA,4
"1265",0,0,2,7,17500,0,79,1,"Tampa, Florida",1312,2637,0,3
"1266",1,1,6,7,162500,1,59,1,"Tampa, Florida",1312,2637,NA,4
"1267",1,0,2,6,112500,1,69,0,"St. Petersburg, Florida",1292,1547,1,6
"1268",1,1,5,4,2e+05,1,69,1,"St. Petersburg, Florida",1292,1547,0,2
"1269",0,NA,4,4,22500,1,69,0,"St. Petersburg, Florida",1292,1381,1,5
"1270",1,0,1,4,92500,1,49,0,"St. Petersburg, Florida",1292,1260,1,5
"1271",1,0,2,5,13750,1,79,0,"St. Petersburg, Florida",1292,1260,0,3
"1272",1,1,5,5,55000,1,29,0,"St. Petersburg, Florida",1292,1311,0,3
"1273",1,0,1,4,137500,1,79,1,"St. Petersburg, Florida",1292,1311,NA,4
"1274",1,0,3,6,55000,1,59,0,"St. Petersburg, Florida",1292,1311,0,3
"1275",0,NA,4,4,17500,0,59,0,"St. Petersburg, Florida",1292,1185,NA,4
"1276",1,0,1,6,92500,0,49,0,"St. Petersburg, Florida",1292,1185,1,7
"1277",1,NA,4,4,13750,0,59,0,"St. Petersburg, Florida",1292,1185,NA,4
"1278",0,NA,4,5,32500,0,49,0,"St. Petersburg, Florida",1292,1185,NA,4
"1279",1,NA,4,4,45000,1,69,1,"St. Petersburg, Florida",1292,1236,1,5
"1280",1,0,3,2,55000,1,39,1,"St. Petersburg, Florida",1292,1236,1,5
"1281",1,0,3,4,112500,0,39,1,"St. Petersburg, Florida",1292,1236,NA,4
"1282",1,1,7,1,112500,1,49,1,"Cape Coral, Florida",1489,1538,0,1
"1283",1,0,2,1,37500,1,49,1,"Cape Coral, Florida",1489,1538,0,2
"1284",0,NA,4,6,67500,1,79,1,"Cape Coral, Florida",1489,1753,NA,4
"1285",1,0,2,3,2e+05,1,69,1,"Cape Coral, Florida",1489,1753,1,6
"1286",1,1,6,4,55000,0,79,1,"Cape Coral, Florida",1489,1753,0,2
"1287",1,0,1,4,2e+05,1,59,0,"Longboat Key, Florida",3774,3762,1,6
"1288",1,NA,4,4,162500,1,69,0,"Sarasota, Florida",1814,3104,NA,4
"1289",1,0,2,3,137500,1,59,1,"North Port, Florida",1386,1362,NA,4
"1290",1,0,2,6,55000,1,79,1,"Port St. Lucie, Florida",1399,1421,0,1
"1291",1,0,3,4,67500,0,59,1,"Port St. Lucie, Florida",1399,1421,NA,4
"1292",1,NA,4,6,80000,1,29,0,"Port St. Lucie, Florida",1399,1421,0,3
"1293",1,1,6,3,45000,0,59,1,"Port St. Lucie, Florida",1399,1421,0,2
"1294",1,0,2,2,112500,1,59,1,"Port St. Lucie, Florida",1399,1421,NA,4
"1295",0,NA,4,6,112500,1,49,0,"Birmingham, Alabama",757,928,NA,4
"1296",0,NA,4,4,11250,0,59,0,"Birmingham, Alabama",757,928,NA,4
"1297",1,1,5,5,55000,0,49,0,"Birmingham, Alabama",757,751,1,5
"1298",1,NA,4,4,27500,0,29,0,"Birmingham, Alabama",757,751,0,2
"1299",1,NA,4,4,80000,0,69,1,"Birmingham, Alabama",757,753,0,3
"1300",1,NA,4,4,3500,0,69,0,"Birmingham, Alabama",757,750,NA,4
"1301",1,0,2,2,137500,1,69,1,"Birmingham, Alabama",757,1388,0,2
"1302",1,0,3,4,37500,1,39,1,"Huntsville, Alabama",996,1202,0,2
"1303",0,NA,4,4,NA,0,49,0,"Huntsville, Alabama",996,1202,1,6
"1304",0,1,5,4,11250,1,29,0,"Huntsville, Alabama",996,1202,1,5
"1305",1,0,2,4,37500,0,29,0,"Montgomery, Alabama",855,878,NA,NA
"1306",1,0,2,4,80000,1,39,1,"Montgomery, Alabama",855,913,1,6
"1307",1,0,2,2,137500,1,69,1,"Montgomery, Alabama",855,913,NA,4
"1308",0,NA,4,4,3500,0,49,1,"Mobile, Alabama",924,1010,NA,4
"1309",0,1,6,4,17500,0,39,0,"Chickasaw, Alabama",763,763,0,1
"1310",1,0,3,4,67500,0,49,1,"Nashville-Davidson, Tennesse",1514,1383,0,3
"1311",1,NA,4,3,37500,0,69,0,"Nashville-Davidson, Tennesse",1514,1364,1,5
"1312",1,0,2,3,55000,0,69,1,"Nashville-Davidson, Tennesse",1514,1539,NA,4
"1313",1,NA,4,3,55000,1,39,1,"Nashville-Davidson, Tennesse",1514,1539,1,5
"1314",1,0,1,3,45000,1,79,1,"Nashville-Davidson, Tennesse",1514,1539,1,7
"1315",1,NA,4,4,3500,0,69,1,"Nashville-Davidson, Tennesse",1514,1369,NA,4
"1316",0,NA,4,4,112500,1,39,0,"Nashville-Davidson, Tennesse",1514,1413,NA,4
"1317",1,0,2,5,112500,0,59,0,"Nashville-Davidson, Tennesse",1514,1337,1,6
"1318",1,0,3,3,27500,0,49,1,"Nashville-Davidson, Tennesse",1514,1313,0,2
"1319",1,0,2,2,67500,1,49,1,"Chattanooga, Tennessee",1158,957,NA,4
"1320",1,NA,4,4,55000,0,69,1,"Chattanooga, Tennessee",1158,957,NA,4
"1321",0,NA,4,2,3500,0,29,0,"Chattanooga, Tennessee",1158,948,NA,4
"1322",1,NA,4,6,80000,1,79,0,"Knoxville, Tennessee",1005,1214,NA,4
"1323",1,0,3,4,45000,1,49,1,"Knoxville, Tennessee",1005,1214,1,6
"1324",1,0,2,2,137500,1,79,1,"Knoxville, Tennessee",1005,1214,NA,4
"1325",1,0,1,6,11250,0,49,0,"Knoxville, Tennessee",1005,831,0,2
"1326",1,0,3,2,67500,1,39,1,"Knoxville, Tennessee",1005,831,1,6
"1327",0,1,5,3,92500,1,59,1,"Memphis, Tennessee",848,1463,NA,4
"1328",1,0,2,2,112500,1,49,0,"Memphis, Tennessee",848,1096,0,1
"1329",0,NA,4,6,22500,1,29,0,"Memphis, Tennessee",848,1096,0,3
"1330",1,NA,4,7,80000,1,79,1,"Memphis, Tennessee",848,1096,NA,4
"1331",0,NA,4,4,45000,0,29,0,"Memphis, Tennessee",848,633,NA,4
"1332",1,1,5,3,6250,0,59,0,"Memphis, Tennessee",848,703,1,5
"1333",1,NA,4,5,22500,0,29,0,"Memphis, Tennessee",848,692,0,3
"1334",1,0,2,4,137500,0,69,0,"Memphis, Tennessee",848,634,1,5
"1335",0,1,6,5,32500,0,59,0,"Memphis, Tennessee",848,963,0,2
"1336",0,1,6,4,37500,0,29,0,"Memphis, Tennessee",848,908,0,2
"1337",1,NA,4,2,2e+05,1,59,1,"Memphis, Tennessee",848,1197,0,3
"1338",1,NA,4,4,67500,1,39,1,"Memphis, Tennessee",848,1197,1,6
"1339",1,NA,4,4,27500,1,79,0,"Memphis, Tennessee",848,1197,NA,4
"1340",1,0,3,6,55000,1,79,1,"Memphis, Tennessee",848,1369,1,6
"1341",1,NA,4,7,112500,0,39,1,"Memphis, Tennessee",848,1369,1,6
"1342",1,NA,4,4,162500,1,59,0,"Jackson, Mississippi",814,1153,0,2
"1343",0,1,6,4,45000,1,49,0,"Jackson, Mississippi",814,765,0,1
"1344",1,NA,4,2,27500,0,21,1,"Jackson, Mississippi",814,906,NA,4
"1345",0,NA,4,4,13750,0,29,0,"Jackson, Mississippi",814,906,NA,4
"1346",1,1,6,2,92500,1,79,1,"Gulfport, Mississippi",943,1070,1,6
"1347",1,0,2,4,162500,1,49,0,"Biloxi, Mississippi",1053,1054,NA,4
"1348",1,1,5,4,80000,1,59,1,"Pascagoula, Mississippi",937,951,1,5
"1349",0,NA,4,4,67500,0,69,0,"Louisville/Jefferson County, Kentucky",919,798,NA,4
"1350",0,1,6,6,55000,0,59,0,"Louisville/Jefferson County, Kentucky",919,1128,NA,4
"1351",1,1,5,2,55000,1,29,0,"Louisville/Jefferson County, Kentucky",919,1128,0,2
"1352",1,0,1,2,162500,0,49,1,"Louisville/Jefferson County, Kentucky",919,1218,1,7
"1353",1,NA,4,6,22500,1,59,0,"Louisville/Jefferson County, Kentucky",919,1218,1,5
"1354",1,1,6,5,55000,0,59,1,"Louisville/Jefferson County, Kentucky",919,748,0,3
"1355",1,1,5,2,17500,1,69,0,"Louisville/Jefferson County, Kentucky",919,956,0,3
"1356",1,0,2,6,80000,1,69,1,"Louisville/Jefferson County, Kentucky",919,956,0,2
"1357",1,1,5,4,80000,1,79,0,"Louisville/Jefferson County, Kentucky",919,956,0,2
"1358",0,0,2,4,45000,0,49,1,"Louisville/Jefferson County, Kentucky",942,944,NA,4
"1359",1,NA,4,6,22500,1,69,0,"Louisville/Jefferson County, Kentucky",942,944,NA,4
"1360",1,0,3,4,45000,1,59,0,"Louisville/Jefferson County, Kentucky",942,944,1,5
"1361",1,0,1,2,2e+05,0,49,0,"Lexington-Fayette, Kentucky",1190,1776,1,7
"1362",0,0,3,5,NA,1,69,1,"Lexington-Fayette, Kentucky",1190,1776,1,5
"1363",1,NA,4,5,92500,1,39,1,"Lexington-Fayette, Kentucky",1190,1240,0,3
"1364",1,NA,4,6,67500,1,79,1,"Lexington-Fayette, Kentucky",1190,1029,0,3
"1365",1,0,3,4,112500,1,49,1,"Lexington-Fayette, Kentucky",1190,1369,1,6
"1366",1,0,1,1,45000,1,69,1,"Lexington-Fayette, Kentucky",1190,1369,0,1
"1367",1,0,3,2,67500,1,59,1,"Lexington-Fayette, Kentucky",1190,1369,NA,4
"1368",0,1,6,2,32500,1,69,0,"Lexington-Fayette, Kentucky",1190,972,0,2
"1369",1,0,2,3,22500,1,69,0,"Lexington-Fayette, Kentucky",1190,972,NA,4
"1370",1,0,3,3,80000,1,39,1,"Lexington-Fayette, Kentucky",1190,972,1,7
"1371",1,1,6,4,22500,1,69,0,"Bellevue, Kentucky",976,977,0,2
"1372",1,0,2,4,137500,1,59,1,"Columbus, Ohio",1125,1366,NA,4
"1373",0,NA,4,6,92500,1,29,0,"Columbus, Ohio",1125,1492,NA,4
"1374",0,NA,4,5,112500,1,49,1,"Columbus, Ohio",1125,1492,1,5
"1375",1,NA,4,5,3500,1,69,0,"Columbus, Ohio",1125,1492,0,3
"1376",0,NA,4,7,22500,1,29,0,"Columbus, Ohio",1125,724,1,5
"1377",0,1,6,4,3500,0,29,0,"Toledo, Ohio",792,687,NA,4
"1378",0,1,6,4,NA,0,29,1,"Toledo, Ohio",792,648,NA,4
"1379",0,1,5,7,17500,0,21,1,"Toledo, Ohio",792,706,1,5
"1380",1,0,3,2,67500,0,69,1,"Toledo, Ohio",792,904,0,1
"1381",1,0,1,4,67500,1,59,1,"Toledo, Ohio",792,770,0,1
"1382",0,NA,4,4,3500,0,59,1,"Toledo, Ohio",792,770,NA,4
"1383",1,0,1,4,137500,1,49,1,"Avon, Ohio",1926,1929,0,2
"1384",1,0,3,2,137500,1,49,1,"Avon, Ohio",1926,1929,1,5
"1385",1,NA,4,3,27500,1,69,0,"Cleveland, Ohio",842,811,NA,4
"1386",1,1,5,4,55000,1,69,1,"Cleveland, Ohio",842,811,1,5
"1387",0,NA,4,4,6250,0,29,1,"Cleveland, Ohio",842,811,NA,4
"1388",1,1,6,4,92500,0,59,0,"Cleveland, Ohio",842,820,0,2
"1389",0,NA,4,5,6250,0,59,1,"Cleveland, Ohio",842,999,NA,4
"1390",0,0,3,1,11250,1,39,0,"Cleveland, Ohio",842,999,0,2
"1391",1,0,2,4,80000,1,69,1,"Fairview Park, Ohio",1285,1285,1,6
"1392",1,0,2,4,112500,1,59,1,"Fairview Park, Ohio",1285,1285,0,3
"1393",1,NA,4,4,22500,0,59,0,"Euclid, Ohio",971,983,1,7
"1394",0,NA,4,4,55000,0,21,0,"Euclid, Ohio",971,983,NA,4
"1395",1,0,2,4,92500,1,21,1,"Westlake, Ohio",2084,2096,NA,4
"1396",1,0,2,3,80000,1,49,0,"Westlake, Ohio",2084,2096,NA,4
"1397",1,NA,4,6,45000,1,79,1,"Strongsville, Ohio",1595,1564,NA,4
"1398",0,1,5,6,45000,1,29,1,"Akron, Ohio",757,761,0,2
"1399",0,1,6,6,6250,0,69,0,"Akron, Ohio",757,761,0,2
